weekly_from_mon,가맹점업종명,결제상품명,결제총액,결제횟수
2019-03-25,건강식품,양주사랑카드(정책),800000,1
2019-03-25,레저업소,양주사랑카드(정책),683500,9
2019-03-25,레져용품,양주사랑카드(정책),300000,1
2019-03-25,문화.취미,양주사랑카드(정책),19100,1
2019-03-25,보건위생,안성사랑카드(정책),30000,1
2019-03-25,보건위생,양주사랑카드(정책),920000,18
2019-03-25,서적문구,양주사랑카드(정책),38950,3
2019-03-25,수리서비스,양주사랑카드(정책),7800,2
2019-03-25,약국,양주사랑카드(정책),11100,2
2019-03-25,유통업 영리,안성사랑카드(정책),4900,1
2019-03-25,유통업 영리,양주사랑카드(정책),443760,31
2019-03-25,음료식품,부천페이(정책),10000,3
2019-03-25,음료식품,양주사랑카드(정책),617780,22
2019-03-25,의원,양주사랑카드(정책),43500,5
2019-03-25,일반휴게음식,안성사랑카드(정책),34000,1
2019-03-25,일반휴게음식,양주사랑카드(정책),5175640,144
2019-03-25,자동차정비 유지,양주사랑카드(정책),300000,1
2019-03-25,전기제품,양주사랑카드(정책),400000,1
2019-03-25,학원,양주사랑카드(정책),1012200,4
2019-03-25,회원제형태,양주사랑카드(정책),38000,3
2019-04-01,가구,안성사랑카드(정책),390000,1
2019-04-01,건강식품,안성사랑카드(정책),459000,1
2019-04-01,건강식품,양주사랑카드(정책),1242600,7
2019-04-01,건축자재,안성사랑카드(정책),574260,9
2019-04-01,광학제품,안성사랑카드(정책),112000,2
2019-04-01,광학제품,양주사랑카드(정책),14000,1
2019-04-01,기타,안성사랑카드(정책),133950,6
2019-04-01,기타의료기관,안성사랑카드(정책),471900,6
2019-04-01,기타의료기관,양주사랑카드(정책),40700,3
2019-04-01,농업,안성사랑카드(정책),25000,3
2019-04-01,레저업소,부천페이(정책),101400,6
2019-04-01,레저업소,안성사랑카드(정책),2238300,22
2019-04-01,레저업소,양주사랑카드(정책),948600,15
2019-04-01,레져용품,안성사랑카드(정책),15240200,61
2019-04-01,레져용품,양주사랑카드(정책),610100,4
2019-04-01,문화.취미,부천페이(정책),10000,1
2019-04-01,문화.취미,안성사랑카드(정책),693750,18
2019-04-01,문화.취미,양주사랑카드(정책),344300,11
2019-04-01,병원,안성사랑카드(정책),925920,10
2019-04-01,보건위생,부천페이(정책),386000,14
2019-04-01,보건위생,안성사랑카드(정책),11922660,122
2019-04-01,보건위생,양주사랑카드(정책),2696400,50
2019-04-01,서적문구,부천페이(정책),52200,1
2019-04-01,서적문구,안성사랑카드(정책),792140,28
2019-04-01,서적문구,양주사랑카드(정책),427850,12
2019-04-01,수리서비스,부천페이(정책),13000,1
2019-04-01,수리서비스,안성사랑카드(정책),522260,17
2019-04-01,수리서비스,양주사랑카드(정책),301210,8
2019-04-01,숙박업,부천페이(정책),50000,1
2019-04-01,숙박업,안성사랑카드(정책),45000,1
2019-04-01,신변잡화,부천페이(정책),14700,2
2019-04-01,신변잡화,안성사랑카드(정책),2583330,35
2019-04-01,신변잡화,양주사랑카드(정책),72600,5
2019-04-01,약국,부천페이(정책),11800,1
2019-04-01,약국,안성사랑카드(정책),2013470,129
2019-04-01,약국,양주사랑카드(정책),232600,24
2019-04-01,연료판매점,안성사랑카드(정책),15325831,174
2019-04-01,연료판매점,양주사랑카드(정책),220952,6
2019-04-01,용역 서비스,안성사랑카드(정책),7000,2
2019-04-01,용역 서비스,양주사랑카드(정책),1200,1
2019-04-01,유통업 비영리,안성사랑카드(정책),16195750,89
2019-04-01,유통업 비영리,양주사랑카드(정책),2881640,18
2019-04-01,유통업 영리,부천페이(정책),482590,36
2019-04-01,유통업 영리,안성사랑카드(정책),9752680,409
2019-04-01,유통업 영리,양주사랑카드(정책),1780710,164
2019-04-01,음료식품,부천페이(정책),607660,41
2019-04-01,음료식품,안성사랑카드(정책),5513320,164
2019-04-01,음료식품,양주사랑카드(정책),1985040,81
2019-04-01,의류,부천페이(정책),164900,4
2019-04-01,의류,안성사랑카드(정책),10106300,77
2019-04-01,의류,양주사랑카드(정책),2000700,5
2019-04-01,의원,부천페이(정책),68300,4
2019-04-01,의원,안성사랑카드(정책),6119300,131
2019-04-01,의원,양주사랑카드(정책),556600,23
2019-04-01,일반휴게음식,부천페이(정책),2927200,118
2019-04-01,일반휴게음식,안성사랑카드(정책),35355780,929
2019-04-01,일반휴게음식,양주사랑카드(정책),20859882,610
2019-04-01,자동차정비 유지,안성사랑카드(정책),4722600,27
2019-04-01,자동차정비 유지,양주사랑카드(정책),234450,5
2019-04-01,자동차판매,양주사랑카드(정책),12000,1
2019-04-01,전기제품,안성사랑카드(정책),1797300,6
2019-04-01,주방용구,안성사랑카드(정책),186000,3
2019-04-01,주방용구,양주사랑카드(정책),37600,1
2019-04-01,직물,안성사랑카드(정책),1754900,7
2019-04-01,학원,부천페이(정책),1738000,7
2019-04-01,학원,안성사랑카드(정책),7389000,32
2019-04-01,학원,양주사랑카드(정책),2030000,9
2019-04-01,회원제형태,안성사랑카드(정책),5298000,19
2019-04-01,회원제형태,양주사랑카드(정책),441000,7
2019-04-08,가구,안성사랑카드(정책),390000,1
2019-04-08,건강식품,안성사랑카드(정책),1457100,6
2019-04-08,건강식품,양주사랑카드(정책),221500,1
2019-04-08,건축자재,부천페이(정책),99000,2
2019-04-08,건축자재,안성사랑카드(정책),114200,4
2019-04-08,건축자재,양주사랑카드(정책),230000,3
2019-04-08,광학제품,안성사랑카드(정책),78000,2
2019-04-08,광학제품,양주사랑카드(정책),15000,1
2019-04-08,기타,안성사랑카드(정책),44000,2
2019-04-08,기타의료기관,부천페이(정책),234000,2
2019-04-08,기타의료기관,안성사랑카드(정책),890300,9
2019-04-08,기타의료기관,양주사랑카드(정책),296500,5
2019-04-08,농업,안성사랑카드(정책),442570,3
2019-04-08,레저업소,부천페이(정책),844700,22
2019-04-08,레저업소,안성사랑카드(정책),1739100,30
2019-04-08,레저업소,양주사랑카드(정책),381500,15
2019-04-08,레저업소,오산화폐 오색전(정책),32000,3
2019-04-08,레져용품,부천페이(정책),497500,5
2019-04-08,레져용품,안성사랑카드(정책),9834530,54
2019-04-08,레져용품,양주사랑카드(정책),1750000,2
2019-04-08,레져용품,오산화폐 오색전(정책),91600,2
2019-04-08,문화.취미,부천페이(정책),90000,6
2019-04-08,문화.취미,안성사랑카드(정책),714630,18
2019-04-08,문화.취미,양주사랑카드(정책),365640,9
2019-04-08,병원,안성사랑카드(정책),1670250,10
2019-04-08,병원,오산화폐 오색전(정책),6600,1
2019-04-08,보건위생,부천페이(정책),1946300,43
2019-04-08,보건위생,안성사랑카드(정책),10812570,140
2019-04-08,보건위생,양주사랑카드(정책),3462260,47
2019-04-08,보건위생,오산화폐 오색전(정책),15000,2
2019-04-08,사무통신,부천페이(정책),8500,2
2019-04-08,사무통신,안성사랑카드(정책),940000,4
2019-04-08,서적문구,부천페이(정책),3600,2
2019-04-08,서적문구,안성사랑카드(정책),1109540,28
2019-04-08,서적문구,양주사랑카드(정책),89900,7
2019-04-08,서적문구,오산화폐 오색전(정책),43100,2
2019-04-08,수리서비스,부천페이(정책),92550,7
2019-04-08,수리서비스,안성사랑카드(정책),928730,26
2019-04-08,수리서비스,양주사랑카드(정책),655120,15
2019-04-08,수리서비스,오산화폐 오색전(정책),52000,2
2019-04-08,숙박업,부천페이(정책),190000,4
2019-04-08,신변잡화,부천페이(정책),33200,5
2019-04-08,신변잡화,안성사랑카드(정책),1884220,31
2019-04-08,신변잡화,양주사랑카드(정책),172100,7
2019-04-08,신변잡화,오산화폐 오색전(정책),138260,7
2019-04-08,약국,부천페이(정책),409310,27
2019-04-08,약국,안성사랑카드(정책),2958070,155
2019-04-08,약국,양주사랑카드(정책),221640,24
2019-04-08,약국,오산화폐 오색전(정책),91410,8
2019-04-08,연료판매점,안성사랑카드(정책),17057291,170
2019-04-08,연료판매점,양주사랑카드(정책),260787,16
2019-04-08,연료판매점,오산화폐 오색전(정책),409744,11
2019-04-08,용역 서비스,안성사랑카드(정책),10900,3
2019-04-08,용역 서비스,양주사랑카드(정책),56400,3
2019-04-08,유통업 비영리,안성사랑카드(정책),13632690,88
2019-04-08,유통업 비영리,양주사랑카드(정책),5363460,40
2019-04-08,유통업 비영리,오산화폐 오색전(정책),7680,1
2019-04-08,유통업 영리,부천페이(정책),2095870,206
2019-04-08,유통업 영리,수원페이(정책),20300,1
2019-04-08,유통업 영리,안성사랑카드(정책),11118620,463
2019-04-08,유통업 영리,양주사랑카드(정책),2245590,188
2019-04-08,유통업 영리,오산화폐 오색전(정책),1144260,54
2019-04-08,음료식품,부천페이(정책),3604731,218
2019-04-08,음료식품,안성사랑카드(정책),5633600,189
2019-04-08,음료식품,양주사랑카드(정책),2613200,111
2019-04-08,음료식품,오산화폐 오색전(정책),743240,39
2019-04-08,의류,부천페이(정책),421700,7
2019-04-08,의류,안성사랑카드(정책),6933480,49
2019-04-08,의류,양주사랑카드(정책),195000,3
2019-04-08,의류,오산화폐 오색전(정책),36000,2
2019-04-08,의원,부천페이(정책),1801000,27
2019-04-08,의원,안성사랑카드(정책),5147500,138
2019-04-08,의원,양주사랑카드(정책),1574100,22
2019-04-08,의원,오산화폐 오색전(정책),38400,4
2019-04-08,일반휴게음식,부천페이(정책),16327760,645
2019-04-08,일반휴게음식,안성사랑카드(정책),40203630,1162
2019-04-08,일반휴게음식,양주사랑카드(정책),23784208,741
2019-04-08,일반휴게음식,오산화폐 오색전(정책),3910310,154
2019-04-08,자동차정비 유지,부천페이(정책),5500,2
2019-04-08,자동차정비 유지,안성사랑카드(정책),4989300,38
2019-04-08,자동차정비 유지,양주사랑카드(정책),1037300,9
2019-04-08,자동차판매,양주사랑카드(정책),20000,1
2019-04-08,전기제품,안성사랑카드(정책),454010,4
2019-04-08,주방용구,부천페이(정책),9000,1
2019-04-08,주방용구,양주사랑카드(정책),62000,2
2019-04-08,직물,부천페이(정책),130400,5
2019-04-08,직물,안성사랑카드(정책),128000,1
2019-04-08,학원,부천페이(정책),2713500,14
2019-04-08,학원,안성사랑카드(정책),3091000,18
2019-04-08,학원,양주사랑카드(정책),1202300,6
2019-04-08,회원제형태,부천페이(정책),554000,3
2019-04-08,회원제형태,안성사랑카드(정책),2610000,8
2019-04-08,회원제형태,양주사랑카드(정책),39000,2
2019-04-15,가구,동두천사랑카드(정책),448000,1
2019-04-15,가구,안성사랑카드(정책),100000,1
2019-04-15,가구,양주사랑카드(정책),300000,1
2019-04-15,건강식품,부천페이(정책),28000,2
2019-04-15,건강식품,수원페이(정책),28500,1
2019-04-15,건강식품,안성사랑카드(정책),764000,4
2019-04-15,건강식품,행복화성지역화폐(정책),96000,1
2019-04-15,건축자재,부천페이(정책),21000,2
2019-04-15,건축자재,안성사랑카드(정책),109900,4
2019-04-15,건축자재,양주사랑카드(정책),97000,2
2019-04-15,광학제품,부천페이(정책),43500,3
2019-04-15,광학제품,안성사랑카드(정책),66000,3
2019-04-15,광학제품,양주사랑카드(정책),45000,1
2019-04-15,광학제품,오산화폐 오색전(정책),15000,1
2019-04-15,광학제품,행복화성지역화폐(정책),15000,1
2019-04-15,기타,부천페이(정책),132000,4
2019-04-15,기타,안성사랑카드(정책),1119205,12
2019-04-15,기타,양주사랑카드(정책),16500,1
2019-04-15,기타,오산화폐 오색전(정책),5000,1
2019-04-15,기타의료기관,부천페이(정책),605950,4
2019-04-15,기타의료기관,안성사랑카드(정책),325200,6
2019-04-15,기타의료기관,양주사랑카드(정책),82000,2
2019-04-15,농업,동두천사랑카드(정책),8000,1
2019-04-15,농업,안성사랑카드(정책),87500,4
2019-04-15,농업,양주사랑카드(정책),12500,1
2019-04-15,농업,행복화성지역화폐(정책),20000,1
2019-04-15,레저업소,동두천사랑카드(정책),14500,2
2019-04-15,레저업소,부천페이(정책),1252300,25
2019-04-15,레저업소,수원페이(정책),27100,2
2019-04-15,레저업소,안성사랑카드(정책),2311000,32
2019-04-15,레저업소,양주사랑카드(정책),448500,19
2019-04-15,레저업소,오산화폐 오색전(정책),404200,11
2019-04-15,레저업소,행복화성지역화폐(정책),150800,10
2019-04-15,레져용품,동두천사랑카드(정책),267000,3
2019-04-15,레져용품,부천페이(정책),265900,7
2019-04-15,레져용품,수원페이(정책),29900,1
2019-04-15,레져용품,안성사랑카드(정책),7275050,48
2019-04-15,레져용품,양주사랑카드(정책),53000,2
2019-04-15,레져용품,오산화폐 오색전(정책),378400,6
2019-04-15,레져용품,행복화성지역화폐(정책),108800,4
2019-04-15,문화.취미,동두천사랑카드(정책),90000,2
2019-04-15,문화.취미,부천페이(정책),162000,7
2019-04-15,문화.취미,수원페이(정책),25000,1
2019-04-15,문화.취미,안성사랑카드(정책),523400,19
2019-04-15,문화.취미,양주사랑카드(정책),189300,9
2019-04-15,문화.취미,오산화폐 오색전(정책),10000,1
2019-04-15,문화.취미,행복화성지역화폐(정책),80000,2
2019-04-15,병원,안성사랑카드(정책),1607450,11
2019-04-15,병원,오산화폐 오색전(정책),160000,1
2019-04-15,보건위생,동두천사랑카드(정책),1141500,29
2019-04-15,보건위생,부천페이(정책),2998950,74
2019-04-15,보건위생,수원페이(정책),434000,11
2019-04-15,보건위생,안성사랑카드(정책),6714450,118
2019-04-15,보건위생,양주사랑카드(정책),2028500,46
2019-04-15,보건위생,오산화폐 오색전(정책),407800,14
2019-04-15,보건위생,행복화성지역화폐(정책),841320,31
2019-04-15,사무통신,동두천사랑카드(정책),527000,3
2019-04-15,사무통신,부천페이(정책),3500,1
2019-04-15,사무통신,안성사랑카드(정책),1200000,1
2019-04-15,사무통신,양주사랑카드(정책),5000,1
2019-04-15,서적문구,동두천사랑카드(정책),246700,8
2019-04-15,서적문구,부천페이(정책),188430,10
2019-04-15,서적문구,안성사랑카드(정책),1351600,33
2019-04-15,서적문구,양주사랑카드(정책),79250,7
2019-04-15,서적문구,오산화폐 오색전(정책),206610,8
2019-04-15,서적문구,행복화성지역화폐(정책),69300,4
2019-04-15,수리서비스,동두천사랑카드(정책),230000,5
2019-04-15,수리서비스,부천페이(정책),346940,10
2019-04-15,수리서비스,수원페이(정책),57490,1
2019-04-15,수리서비스,안성사랑카드(정책),797290,30
2019-04-15,수리서비스,양주사랑카드(정책),313600,9
2019-04-15,수리서비스,오산화폐 오색전(정책),37000,4
2019-04-15,수리서비스,행복화성지역화폐(정책),69120,3
2019-04-15,숙박업,부천페이(정책),150000,3
2019-04-15,숙박업,안성사랑카드(정책),90000,2
2019-04-15,신변잡화,동두천사랑카드(정책),143300,6
2019-04-15,신변잡화,부천페이(정책),327880,21
2019-04-15,신변잡화,수원페이(정책),80000,2
2019-04-15,신변잡화,안성사랑카드(정책),2609970,27
2019-04-15,신변잡화,양주사랑카드(정책),378560,12
2019-04-15,신변잡화,오산화폐 오색전(정책),218150,9
2019-04-15,신변잡화,행복화성지역화폐(정책),245000,2
2019-04-15,약국,동두천사랑카드(정책),118600,12
2019-04-15,약국,부천페이(정책),483850,53
2019-04-15,약국,수원페이(정책),40730,4
2019-04-15,약국,안성사랑카드(정책),2204150,153
2019-04-15,약국,양주사랑카드(정책),266800,27
2019-04-15,약국,오산화폐 오색전(정책),140300,19
2019-04-15,약국,행복화성지역화폐(정책),40000,4
2019-04-15,연료판매점,동두천사랑카드(정책),327200,7
2019-04-15,연료판매점,안성사랑카드(정책),16669837,177
2019-04-15,연료판매점,양주사랑카드(정책),710375,11
2019-04-15,연료판매점,오산화폐 오색전(정책),764853,17
2019-04-15,연료판매점,행복화성지역화폐(정책),196173,5
2019-04-15,용역 서비스,부천페이(정책),20000,2
2019-04-15,용역 서비스,수원페이(정책),80000,1
2019-04-15,용역 서비스,안성사랑카드(정책),6400,2
2019-04-15,용역 서비스,양주사랑카드(정책),900,1
2019-04-15,유통업 비영리,가평사랑상품권(정책),3210,1
2019-04-15,유통업 비영리,안성사랑카드(정책),14354720,88
2019-04-15,유통업 비영리,양주사랑카드(정책),5600890,46
2019-04-15,유통업 비영리,오산화폐 오색전(정책),20750,2
2019-04-15,유통업 비영리,행복화성지역화폐(정책),100390,3
2019-04-15,유통업 영리,동두천사랑카드(정책),1248430,116
2019-04-15,유통업 영리,부천페이(정책),5341650,415
2019-04-15,유통업 영리,수원페이(정책),862590,47
2019-04-15,유통업 영리,안성사랑카드(정책),12387815,544
2019-04-15,유통업 영리,양주사랑카드(정책),3162870,225
2019-04-15,유통업 영리,오산화폐 오색전(정책),2623580,153
2019-04-15,유통업 영리,행복화성지역화폐(정책),1953570,146
2019-04-15,음료식품,동두천사랑카드(정책),1313910,74
2019-04-15,음료식품,부천페이(정책),8358890,423
2019-04-15,음료식품,수원페이(정책),1134310,48
2019-04-15,음료식품,안성사랑카드(정책),6688940,194
2019-04-15,음료식품,양주사랑카드(정책),1819990,97
2019-04-15,음료식품,오산화폐 오색전(정책),1570850,103
2019-04-15,음료식품,행복화성지역화폐(정책),1907650,71
2019-04-15,의류,동두천사랑카드(정책),752000,11
2019-04-15,의류,부천페이(정책),3022820,17
2019-04-15,의류,수원페이(정책),668300,10
2019-04-15,의류,안성사랑카드(정책),4460640,48
2019-04-15,의류,양주사랑카드(정책),178600,4
2019-04-15,의류,오산화폐 오색전(정책),205100,4
2019-04-15,의류,행복화성지역화폐(정책),125600,4
2019-04-15,의원,동두천사랑카드(정책),396900,9
2019-04-15,의원,부천페이(정책),1655740,64
2019-04-15,의원,수원페이(정책),708800,8
2019-04-15,의원,안성사랑카드(정책),6057800,144
2019-04-15,의원,양주사랑카드(정책),843000,35
2019-04-15,의원,오산화폐 오색전(정책),533900,20
2019-04-15,의원,행복화성지역화폐(정책),107400,6
2019-04-15,일반휴게음식,가평사랑상품권(정책),32800,2
2019-04-15,일반휴게음식,동두천사랑카드(정책),11917610,420
2019-04-15,일반휴게음식,부천페이(정책),28179276,1215
2019-04-15,일반휴게음식,수원페이(정책),2386100,99
2019-04-15,일반휴게음식,안성사랑카드(정책),42746760,1193
2019-04-15,일반휴게음식,안양사랑상품권(정책),22500,1
2019-04-15,일반휴게음식,양주사랑카드(정책),27077670,830
2019-04-15,일반휴게음식,오산화폐 오색전(정책),9244400,370
2019-04-15,일반휴게음식,행복화성지역화폐(정책),11427860,421
2019-04-15,자동차정비 유지,동두천사랑카드(정책),22000,1
2019-04-15,자동차정비 유지,부천페이(정책),253000,5
2019-04-15,자동차정비 유지,안성사랑카드(정책),3061790,26
2019-04-15,자동차정비 유지,양주사랑카드(정책),739310,9
2019-04-15,자동차정비 유지,오산화폐 오색전(정책),600393,3
2019-04-15,자동차정비 유지,행복화성지역화폐(정책),62000,2
2019-04-15,전기제품,부천페이(정책),203800,2
2019-04-15,전기제품,안성사랑카드(정책),10000,1
2019-04-15,전기제품,오산화폐 오색전(정책),23000,1
2019-04-15,주방용구,부천페이(정책),10000,1
2019-04-15,주방용구,안성사랑카드(정책),50000,1
2019-04-15,주방용구,양주사랑카드(정책),107100,2
2019-04-15,직물,동두천사랑카드(정책),61500,2
2019-04-15,직물,부천페이(정책),131800,7
2019-04-15,직물,수원페이(정책),92000,1
2019-04-15,직물,안성사랑카드(정책),557000,5
2019-04-15,직물,오산화폐 오색전(정책),122200,1
2019-04-15,직물,행복화성지역화폐(정책),600000,1
2019-04-15,학원,동두천사랑카드(정책),285000,2
2019-04-15,학원,부천페이(정책),1620000,8
2019-04-15,학원,안성사랑카드(정책),4571800,17
2019-04-15,학원,양주사랑카드(정책),715000,6
2019-04-15,학원,오산화폐 오색전(정책),80000,1
2019-04-15,학원,행복화성지역화폐(정책),707500,4
2019-04-15,회원제형태,부천페이(정책),33000,1
2019-04-15,회원제형태,안성사랑카드(정책),1344000,13
2019-04-15,회원제형태,양주사랑카드(정책),359000,4
2019-04-15,회원제형태,오산화폐 오색전(정책),60000,1
2019-04-22,가구,부천페이(정책),130000,2
2019-04-22,가구,안산사랑상품권 다온(정책),130000,1
2019-04-22,가구,안성사랑카드(정책),1314900,3
2019-04-22,가구,양주사랑카드(정책),215000,1
2019-04-22,가구,행복화성지역화폐(정책),350000,1
2019-04-22,건강식품,부천페이(정책),102000,3
2019-04-22,건강식품,안산사랑상품권 다온(정책),342000,1
2019-04-22,건강식품,안성사랑카드(정책),854200,3
2019-04-22,건강식품,양주사랑카드(정책),162000,1
2019-04-22,건강식품,오산화폐 오색전(정책),30000,1
2019-04-22,건강식품,용인와이페이(정책),11000,1
2019-04-22,건강식품,행복화성지역화폐(정책),1198800,4
2019-04-22,건축자재,동두천사랑카드(정책),19800,1
2019-04-22,건축자재,부천페이(정책),73500,2
2019-04-22,건축자재,수원페이(정책),20000,1
2019-04-22,건축자재,안성사랑카드(정책),153100,6
2019-04-22,건축자재,양주사랑카드(정책),15400,1
2019-04-22,건축자재,이천사랑지역화폐(정책),55000,1
2019-04-22,광학제품,동두천사랑카드(정책),18500,1
2019-04-22,광학제품,부천페이(정책),50000,1
2019-04-22,광학제품,수원페이(정책),950000,4
2019-04-22,광학제품,안산사랑상품권 다온(정책),1299000,2
2019-04-22,광학제품,안성사랑카드(정책),518000,2
2019-04-22,광학제품,양주사랑카드(정책),115000,2
2019-04-22,광학제품,이천사랑지역화폐(정책),10000,1
2019-04-22,광학제품,행복화성지역화폐(정책),500000,2
2019-04-22,기타,부천페이(정책),85500,1
2019-04-22,기타,안성사랑카드(정책),952300,10
2019-04-22,기타,양주사랑카드(정책),52800,2
2019-04-22,기타,오산화폐 오색전(정책),3000,1
2019-04-22,기타,이천사랑지역화폐(정책),6000,1
2019-04-22,기타,행복화성지역화폐(정책),55000,1
2019-04-22,기타의료기관,부천페이(정책),355900,6
2019-04-22,기타의료기관,안성사랑카드(정책),158770,6
2019-04-22,기타의료기관,양주사랑카드(정책),2670000,6
2019-04-22,기타의료기관,용인와이페이(정책),4394000,8
2019-04-22,기타의료기관,이천사랑지역화폐(정책),13000,1
2019-04-22,기타의료기관,행복화성지역화폐(정책),168500,3
2019-04-22,농업,동두천사랑카드(정책),68000,4
2019-04-22,농업,부천페이(정책),11000,1
2019-04-22,농업,수원페이(정책),10000,1
2019-04-22,농업,안성사랑카드(정책),647740,8
2019-04-22,농업,행복화성지역화폐(정책),14000,1
2019-04-22,레저업소,군포愛머니(정책),55000,1
2019-04-22,레저업소,동두천사랑카드(정책),462900,12
2019-04-22,레저업소,부천페이(정책),1148600,32
2019-04-22,레저업소,수원페이(정책),768300,10
2019-04-22,레저업소,안산사랑상품권 다온(정책),534000,3
2019-04-22,레저업소,안성사랑카드(정책),2254000,28
2019-04-22,레저업소,양주사랑카드(정책),1503500,22
2019-04-22,레저업소,오산화폐 오색전(정책),477300,18
2019-04-22,레저업소,용인와이페이(정책),22700,3
2019-04-22,레저업소,이천사랑지역화폐(정책),325000,9
2019-04-22,레저업소,행복화성지역화폐(정책),754810,28
2019-04-22,레져용품,부천페이(정책),417600,7
2019-04-22,레져용품,수원페이(정책),527900,5
2019-04-22,레져용품,안산사랑상품권 다온(정책),789300,7
2019-04-22,레져용품,안성사랑카드(정책),5442740,42
2019-04-22,레져용품,오산화폐 오색전(정책),686300,8
2019-04-22,레져용품,용인와이페이(정책),7166400,8
2019-04-22,레져용품,이천사랑지역화폐(정책),328000,3
2019-04-22,레져용품,행복화성지역화폐(정책),918500,12
2019-04-22,문화.취미,군포愛머니(정책),107000,4
2019-04-22,문화.취미,동두천사랑카드(정책),217800,4
2019-04-22,문화.취미,부천페이(정책),1254700,16
2019-04-22,문화.취미,수원페이(정책),367000,3
2019-04-22,문화.취미,안산사랑상품권 다온(정책),29000,1
2019-04-22,문화.취미,안성사랑카드(정책),802640,20
2019-04-22,문화.취미,양주사랑카드(정책),540600,11
2019-04-22,문화.취미,오산화폐 오색전(정책),155800,7
2019-04-22,문화.취미,이천사랑지역화폐(정책),255300,9
2019-04-22,문화.취미,행복화성지역화폐(정책),274700,10
2019-04-22,병원,군포愛머니(정책),327000,2
2019-04-22,병원,동두천사랑카드(정책),35800,2
2019-04-22,병원,안성사랑카드(정책),1930230,12
2019-04-22,병원,오산화폐 오색전(정책),66400,3
2019-04-22,병원,이천사랑지역화폐(정책),16100,2
2019-04-22,보건위생,군포愛머니(정책),290000,6
2019-04-22,보건위생,동두천사랑카드(정책),1143500,22
2019-04-22,보건위생,부천페이(정책),6212050,108
2019-04-22,보건위생,수원페이(정책),1919900,55
2019-04-22,보건위생,안산사랑상품권 다온(정책),2525200,24
2019-04-22,보건위생,안성사랑카드(정책),8095930,93
2019-04-22,보건위생,안양사랑상품권(정책),10000,1
2019-04-22,보건위생,양주사랑카드(정책),2023850,56
2019-04-22,보건위생,오산화폐 오색전(정책),631300,24
2019-04-22,보건위생,용인와이페이(정책),3422700,32
2019-04-22,보건위생,이천사랑지역화폐(정책),917000,25
2019-04-22,보건위생,행복화성지역화폐(정책),4264500,68
2019-04-22,사무통신,군포愛머니(정책),4000,1
2019-04-22,사무통신,동두천사랑카드(정책),330000,1
2019-04-22,사무통신,부천페이(정책),10000,1
2019-04-22,사무통신,안성사랑카드(정책),818000,2
2019-04-22,서적문구,군포愛머니(정책),134070,2
2019-04-22,서적문구,동두천사랑카드(정책),183300,7
2019-04-22,서적문구,부천페이(정책),95100,8
2019-04-22,서적문구,수원페이(정책),92350,8
2019-04-22,서적문구,안산사랑상품권 다온(정책),210400,10
2019-04-22,서적문구,안성사랑카드(정책),997570,23
2019-04-22,서적문구,양주사랑카드(정책),226900,13
2019-04-22,서적문구,오산화폐 오색전(정책),338170,14
2019-04-22,서적문구,용인와이페이(정책),784800,5
2019-04-22,서적문구,이천사랑지역화폐(정책),90300,4
2019-04-22,서적문구,행복화성지역화폐(정책),562740,13
2019-04-22,수리서비스,군포愛머니(정책),43680,2
2019-04-22,수리서비스,동두천사랑카드(정책),62200,4
2019-04-22,수리서비스,부천페이(정책),453940,20
2019-04-22,수리서비스,수원페이(정책),518670,12
2019-04-22,수리서비스,안산사랑상품권 다온(정책),564200,4
2019-04-22,수리서비스,안성사랑카드(정책),829400,25
2019-04-22,수리서비스,양주사랑카드(정책),132900,10
2019-04-22,수리서비스,오산화폐 오색전(정책),159550,5
2019-04-22,수리서비스,용인와이페이(정책),119000,4
2019-04-22,수리서비스,이천사랑지역화폐(정책),117330,4
2019-04-22,수리서비스,행복화성지역화폐(정책),775890,20
2019-04-22,숙박업,안성사랑카드(정책),135000,3
2019-04-22,숙박업,양주사랑카드(정책),40000,1
2019-04-22,숙박업,오산화폐 오색전(정책),80000,1
2019-04-22,신변잡화,군포愛머니(정책),114000,4
2019-04-22,신변잡화,동두천사랑카드(정책),124800,4
2019-04-22,신변잡화,부천페이(정책),1046140,29
2019-04-22,신변잡화,수원페이(정책),880300,12
2019-04-22,신변잡화,안산사랑상품권 다온(정책),164500,3
2019-04-22,신변잡화,안성사랑카드(정책),1675700,27
2019-04-22,신변잡화,안양사랑상품권(정책),9000,1
2019-04-22,신변잡화,양주사랑카드(정책),389460,9
2019-04-22,신변잡화,오산화폐 오색전(정책),223110,7
2019-04-22,신변잡화,용인와이페이(정책),75950,4
2019-04-22,신변잡화,이천사랑지역화폐(정책),253200,8
2019-04-22,신변잡화,행복화성지역화폐(정책),54700,3
2019-04-22,약국,가평사랑상품권(정책),5000,1
2019-04-22,약국,군포愛머니(정책),376300,14
2019-04-22,약국,동두천사랑카드(정책),98900,10
2019-04-22,약국,부천페이(정책),1270530,107
2019-04-22,약국,수원페이(정책),661500,60
2019-04-22,약국,안산사랑상품권 다온(정책),359270,25
2019-04-22,약국,안성사랑카드(정책),1932600,150
2019-04-22,약국,양주사랑카드(정책),602950,39
2019-04-22,약국,오산화폐 오색전(정책),538390,37
2019-04-22,약국,용인와이페이(정책),274300,26
2019-04-22,약국,이천사랑지역화폐(정책),520720,42
2019-04-22,약국,행복화성지역화폐(정책),740650,48
2019-04-22,여행,부천페이(정책),7600,2
